446-123502-0017.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:31924883831	1540
446-123502-0020.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:76371048732	1551
446-123502-0019.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:60193052926	1581
446-123502-0046.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:72314628231	1414
446-123502-0043.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:8285715625	1159
446-123502-0024.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:47959062682	1642
446-123502-0033.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:79087426934	962
446-123502-0048.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:42850722203	1527
446-123502-0040.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:97407631332	1546
446-123502-0021.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:48290319087	262
446-123502-0026.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:32489057457	1356
446-123502-0047.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:88866504800	413
446-123502-0041.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:26056463016	1376
446-123502-0010.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:79709653097	1289
446-123502-0034.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:45547209971	1523
446-123502-0016.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:59348304073	1398
446-123502-0022.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:5049235747	1512
446-123502-0036.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:35601863055	1427
446-123502-0006.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:18902454950	1261
446-123502-0049.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:81240449707	483
446-123501-0014.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:110444065829	1469
446-123501-0009.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:87328167798	1147
446-123501-0028.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:82906241881	1599
446-123501-0060.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:77139625065	775
446-123501-0013.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:86747978425	1609
446-123501-0054.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:47021740967	1293
446-123501-0004.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:109454814440	1596
446-123501-0023.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:73433941221	1466
446-123501-0038.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:45606966786	1569
446-123501-0052.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:108741818518	1435
446-123501-0003.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:55095136838	1292
446-123501-0041.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:105594432836	1617
446-123501-0043.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:90651583897	1411
446-123501-0048.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:79916520827	1228
446-123501-0036.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:37188116131	1614
446-123501-0029.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:71118423851	1560
446-123501-0005.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:83102516852	1592
446-123501-0042.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:46937163705	1618
446-123501-0025.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:66157368154	316
446-123501-0024.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:6771847104	1374
446-123501-0006.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:26123622392	1542
446-123501-0031.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:62414656227	1531
446-123501-0021.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:86146265836	1486
446-123501-0053.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:18605564951	1434
446-123501-0008.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:59779269078	1251
446-123501-0059.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:8855231755	1556
446-123501-0026.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:5951366885	1369
446-123501-0050.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:61205572438	1279
446-123501-0000.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:17135020308	1613
446-123501-0035.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:32575935811	1490
446-123501-0047.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:55602825540	1373
446-123501-0032.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:62961229532	1562
446-123501-0057.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:49219165537	1550
446-123501-0015.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:67330176046	1487
446-123501-0044.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:17041620863	1436
446-123501-0040.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:106362743291	1519
446-123501-0045.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:101762476446	315
446-123501-0033.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:92055263918	1226
446-123501-0012.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:60914487413	679
446-123501-0007.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:75448724230	1169
446-123501-0046.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:39338006381	1444
446-123501-0034.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:52444523014	1111
446-123501-0056.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:76146261016	1506
446-123501-0018.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:4556885847	1568
446-123501-0020.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:71043524375	1446
446-123501-0016.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:54260047291	1488
446-123501-0027.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:64332374788	1470
446-123501-0055.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:30840461393	1486
446-123501-0037.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:7287908759	1524
446-123501-0002.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:68902427779	1342
446-123501-0019.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:73351218773	1354
446-123501-0049.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:55203708029	1312
446-123501-0051.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:65307574118	1378
446-123501-0011.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:58619506919	804
446-123501-0010.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:53334439565	1487
446-123501-0001.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:95821782624	1461
446-123501-0039.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:47554593920	1530
446-123501-0058.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:84244327981	694
446-123501-0022.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:60302960615	1309
446-123501-0030.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:11983082276	1419
446-123501-0017.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:62323710338	1086
7302-86814-0043.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:51174643465	1615
7302-86814-0006.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:24091148993	1492
7302-86814-0021.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:6316274999	1370
7302-86814-0014.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:44514509786	1296
7302-86814-0044.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:72580361018	458
7302-86814-0038.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:43005289122	552
7302-86814-0019.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:37442800835	1484
7302-86814-0022.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:91787226199	1489
7302-86814-0034.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:13633805887	1544
7302-86814-0039.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:21830411521	1365
7302-86814-0047.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:88672539416	207
7302-86814-0045.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:36559885142	1338
7302-86814-0009.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:82002836083	1333
7302-86814-0015.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:76987779204	1504
7302-86814-0008.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:35492917781	1606
7302-86814-0024.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:3296399240	1596
7302-86814-0035.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:57436631964	1468
7302-86814-0046.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:42717224246	1264
7302-86814-0004.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:79603718750	1533
7302-86814-0000.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:13051348872	1384
7302-86814-0036.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:664170291	228
7302-86814-0020.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:74116461533	1527
7302-86814-0037.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:76506596965	267
7302-86814-0023.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:66914412233	1408
7302-86814-0028.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:41131590880	346
7302-86814-0040.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:57052398795	1523
7302-86814-0048.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:108203907633	1285
7302-86814-0013.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:95966112790	1450
7302-86814-0018.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:109766266617	1593
7302-86814-0003.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:54932049467	1532
7302-86814-0005.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:100535669081	1598
7302-86814-0010.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:41717885066	1550
7302-86814-0027.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:2299684795	1490
7302-86814-0030.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:15259215228	1192
7302-86814-0016.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:91408857878	402
7302-86814-0041.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:91468732133	455
7302-86814-0001.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:58141963170	1218
7302-86814-0007.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:26774738218	1454
7302-86814-0017.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:57322139693	606
7302-86814-0002.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:86367988486	1451
7302-86814-0029.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:80733288849	341
7302-86814-0011.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:99298402677	1453
7302-86814-0025.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:21588449889	722
7302-86814-0026.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:23853165370	608
7302-86814-0031.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:68411918886	278
7302-86814-0032.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:55945784132	1280
7302-86814-0012.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:74514297255	1504
7302-86814-0049.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:7550873546	1211
7302-86814-0033.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:13471739931	1278
7302-86814-0042.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:60145277554	1346
7302-86815-0075.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:103846592824	350
7302-86815-0051.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:47591293901	1546
7302-86815-0025.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:43912966108	1164
7302-86815-0021.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:50544717633	1482
7302-86815-0050.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:49202438217	291
7302-86815-0001.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:95298687037	902
7302-86815-0060.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:2488204862	1406
7302-86815-0064.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:8066279662	1129
7302-86815-0055.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:73555710615	1402
7302-86815-0028.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:34632074094	1517
7302-86815-0032.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:14600889536	1421
7302-86815-0061.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:15195895727	897
7302-86815-0007.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:91713740084	680
7302-86815-0044.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:41848184845	584
7302-86815-0067.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:74276857093	1410
7302-86815-0052.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:103264807206	960
7302-86815-0006.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:34464228028	1238
7302-86815-0008.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:50672166522	365
7302-86815-0073.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:95013952561	1258
7302-86815-0024.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:86828612420	1487
7302-86815-0015.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:23746717589	827
7302-86815-0036.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:102919019895	321
7302-86815-0066.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:40217185235	1453
7302-86815-0018.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:72943584595	565
7302-86815-0076.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:10562078910	1424
7302-86815-0059.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:5636965790	1505
7302-86815-0062.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:52959075193	378
7302-86815-0003.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:81155666898	1415
7302-86815-0049.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:12724965910	916
7302-86815-0037.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:109576192089	647
7302-86815-0033.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:11253987371	1359
7302-86815-0000.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:7060009590	1440
7302-86815-0053.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:10836680176	627
7302-86815-0017.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:85668751988	616
7302-86815-0054.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:50549552272	1523
7302-86815-0072.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:91346166999	1405
7302-86815-0057.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:16532449242	1505
7302-86815-0045.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:86772449436	1184
7302-86815-0056.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:28591902860	556
7302-86815-0081.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:15679052870	448
7302-86815-0077.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:23413373875	1473
7302-86815-0035.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:37296613057	212
7302-86815-0063.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:16200143750	1431
7302-86815-0023.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:92116694506	1445
7302-86815-0031.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:105517450081	754
7302-86815-0029.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:263956783	1220
7302-86815-0071.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:59742329849	1539
7302-86815-0009.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:59558131923	813
7302-86815-0020.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:4320279821	469
7302-86815-0019.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:57936179719	499
7302-86815-0011.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:19496734379	1271
7302-86815-0022.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:9091818824	335
7302-86815-0065.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:40090001732	1440
7302-86815-0012.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:93825506258	212
7302-86815-0068.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:35784293645	966
7302-86815-0005.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:2082407711	1035
7302-86815-0080.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:107929968953	1368
7302-86815-0041.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:25208823285	1410
7302-86815-0027.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:51356335229	1475
7302-86815-0083.pcm	/apdcephfs_cq2/share_1615176/soberyang/data/librispeech_train_80fbank.feat.ark:16888418446	1581
